IMO,MMSI,Name,Type,Build Year,Country,Call Sign,Length,Width,Gross Tonnage,Deadweight Tonnage,Efficiency
9312999,352822000,Nyk Orion,Container Ship,2007,Panama,3EPU6,336,46,98799,99563,16.05
9367621,477829600,Port Angeles,Bulk Carrier,2007,Hong Kong,VRCW8,170,27,16951,28448,7.27
9346029,244870311,Yacht Express,Other Ship Types,2007,Netherlands,PCEX,209,32,17951,10969,63.49
9379351,215418000,Vento Di Tramontana,Container Ship,2007,Malta,9HA5103,184,25,17687,22030,18.2
9335161,225317000,Volcan De Teneguia,Container/Ro-Ro Cargo Ship,2007,Marshall Is,V7A7215,145,22,11197,7341,27.86
9372602,538009828,Azov Confidence,General Cargo Ship,2007,Malta,9HXB8,142,18,6100,8048,13.82
9329461,374042000,Morning Cello,Vehicle Carrier,2007,Panama,3FBI3,200,32,57542,21059,14.67
9315757,271049605,Haci Kemal Ka,Chemical Tanker,2006,Turkey,TCA6729,184,27,23270,37627,7.69
9318010,241192000,Minerva Xanthe,Oil Tanker,2006,Greece,SVBN6,183,32,28960,50922,7.41
9323584,220500000,Sten Pontos,Oil Tanker,2007,Portugal,CQXX,144,23,12105,16427,12.86
9346859,241326000,Sea Falcon,Oil Tanker,2007,Greece,SVBZ6,234,42,59611,110295,4.16
9365972,255806113,Cma Cgm Goya,Container Ship,2008,Portugal,CQIZ7,142,20,7702,9620,36.54
9292113,205609000,Sombeke,Gas Carrier,2006,Belgium,ONHD,180,30,25994,29213,10.12
9339806,372857000,Grand Hero,Vehicle Carrier,2007,Panama,3EKW7,199,32,59217,18085,26.55
9337779,247245300,Vulcanello M.,Oil Tanker,2006,Italy,ICLI,117,20,7687,11298,15.02
9350666,212375000,Seatruck Point,Ro-Ro Ship,2008,Cyprus,C4YV2,142,23,14759,3800,18.58
9364007,229940000,Sea Trader,General Cargo Ship,2007,Malta,9HA2269,127,17,5197,6355,12.86
9355161,256668000,Madeira,Bulk Carrier,2007,Liberia,5LJF2,292,45,91373,177926,3.02
9317949,249266000,Seamagic,Oil Tanker,2007,Gabon,TRAY2,250,44,67032,116995,4.37
9394040,636092659,Norient Saturn,Chemical Tanker,2007,Liberia,D5JP2,180,32,25864,40435,7.08
9332781,636016505,Mars Sun,Oil Tanker,2006,Panama,3E6026,244,42,59158,115536,3.47
9315941,636013113,Seaways Huron,Chemical Tanker,2007,Liberia,A8KR9,184,32,27916,47781,7.91
9370094,370044000,Liberta,General Cargo Ship,2007,Panama,3EMS9,138,21,9556,13446,13.12
9312896,636012856,Ns Creation,Oil Tanker,2007,Liberia,A8IK3,244,42,57248,105802,3.27
9345441,240657000,Aegean Nobility,Oil Tanker,2007,Greece,SXZB,249,44,61473,115814,3.79
9333175,310562000,Ventura,Passenger Ship,2008,Bermuda,ZCDT2,289,36,116017,8044,11.97
9396555,372658000,Hatice C,Bulk Carrier,2007,Barbados,8PLO8,147,21,10122,15800,9.44
9318137,636013156,Evridiki,Oil Tanker,2007,Liberia,A8LA4,273,50,84796,167294,3.43
9406702,256241000,Arianna,General Cargo Ship,2007,Malta,9HA3860,140,20,8491,12000,14.48
9340910,247324900,Salina M,Oil Tanker,2007,Italy,IBCL,116,20,7687,11283,15.03
9295531,304474000,Peyton Lynn C,Container Ship,2007,Antigua Barbuda,V2HD8,141,23,9935,12193,19.57
9336610,538006527,Lady I,Bulk Carrier,2007,Marshall Is,V7OA8,225,32,39643,75356,3.78
9430624,636020511,Oruba,General Cargo Ship,2007,Liberia,D5ZN6,132,19,7238,10611,13.59
9324875,538003035,Navios Indigo,Container Ship,2007,Marshall Is,V7NX2,260,32,39906,50538,20.63
9203904,371743000,Msc Belle,Container Ship,1998,Panama,H9FF,148,23,12004,14065,29.22
9321433,247373700,Mary A,Chemical Tanker,2007,Italy,IBPM,113,18,5573,8084,15.48
9414216,355700000,Ginga Cheetah,Chemical Tanker,2007,Panama,3ENG3,160,27,16222,26100,10.25
9330240,636021079,Msc Sigma F,Container Ship,2007,Liberia,5LCE2,148,24,9940,13689,25.55
9361237,538002633,Star Nasia,Bulk Carrier,2006,Marshall Is,V7KK4,229,32,43158,82295,3.98
9377664,538009010,Single,Oil Tanker,2007,Marshall Is,V7IJ2,184,27,23248,37824,7.53
9406829,636092040,Ops Hamburg,Container Ship,2007,Liberia,A8VS9,148,23,9957,13748,24.52
9336359,636021017,Msc Olga F,General Cargo Ship,2006,Liberia,5LBV6,148,23,9957,13742,25.46
9369291,224584000,Atalaya Tma,General Cargo Ship,2008,Portugal,CRZM,118,16,5132,7218,14.35
9362700,356298000,Emora,Container Ship,2007,Panama,3EMT9,180,26,21018,25864,18.1
9423762,240719000,Alpha Prudence,Bulk Carrier,2007,Greece,SXNK,292,45,91373,178002,3.09
9361811,308688000,Emerald Leader,Vehicle Carrier,2007,Bahamas,C6WP4,176,31,40986,10819,25.51
9376488,305164000,Frauke,General Cargo Ship,2008,Antigua Barbuda,V2DB9,160,24,12950,12007,25.63
9333008,338403000,Maersk Hartford,Container Ship,2007,Usa,WMHA,300,40,74642,84783,15.56
9315915,636020783,Msc Mattina,Container Ship,2007,Liberia,5LAR8,264,32,42020,53644,18.87
9343845,240569000,Kyzikos,Bulk Carrier,2007,Greece,SXUE,230,37,49973,92598,4.18
9386225,309586000,Nordic Ace,Vehicle Carrier,2007,Bahamas,C6WE6,148,25,23498,7800,36.19
9302786,636017521,Mim Vangelis Jr,Bulk Carrier,2005,Liberia,D5LI9,225,32,39727,76619,4.21
9277565,636017314,Lacon,Bulk Carrier,2006,Liberia,D5KH8,229,38,48036,88279,3.68
9436953,305240000,Asc Lotti,Other Ship Types,2008,Antigua Barbuda,V2DT5,123,19,6155,7732,17
9379131,636019077,Atlantica Bay,Chemical Tanker,2007,Liberia,D5SV3,183,32,29597,46763,6.3
9337614,319200700,Nyk Daedalus,Container Ship,2007,Cayman Is,ZGKY8,294,32,55534,65867,20.68
9321550,220503000,Eugen Maersk,Container Ship,2008,Denmark,OXOS2,399,56,170794,158200,12.13
9356957,636020312,Angora 2,General Cargo Ship,2006,Liberia,D5YQ6,140,16,5684,6970,19.28
9334076,309201000,Ejnan,Lng Carrier,2007,Bahamas,C6VW6,283,43,95824,78403,12.36
9261970,636016198,Tamarack,Bulk Carrier,2003,Liberia,D5EY8,189,32,27989,50344,5.29
9419802,244372000,Breadbox Warthog,General Cargo Ship,2006,Cameroon,TJM5209,116,18,6494,8191,12.85
9337975,309599000,Duhail,Lng Carrier,2008,Bahamas,C6WF6,315,50,137535,121639,7.72
8503503,230202000,Steel,Other Ship Types,1987,Finland,OIVR,160,28,1562,431,
9362334,226324000,Marfret Guyane,Container Ship,2007,France,FNMV,170,27,17594,18860,26.36
9347786,636017374,Contship Max,Container Ship,2006,Liberia,D5EL7,140,23,9981,11809,31.11
9327463,636013116,Y Gemini,Oil Tanker,2007,Turkey,TCA7402,184,32,27916,47823,7.42
9333424,636018179,Scf Pechora,Oil Tanker,2007,Liberia,D5ON6,183,32,29844,47218,8.49
9307102,636018862,Lr1 Carrier,Oil Tanker,2007,Liberia,D5RS7,228,32,42010,73675,4
9427031,538008109,Rising Lion,Bulk Carrier,2007,Marshall Is,V7JR2,224,36,39737,76596,4.2
9338709,351392000,Morning Carina,Vehicle Carrier,2007,Panama,3ENP9,200,32,60876,22755,17.4
9357303,309253000,Graceful Leader,Vehicle Carrier,2007,Bahamas,C6VT7,200,32,57692,20986,18.56
9251315,636010697,Giovanni Topic,Bulk Carrier,2002,Panama,3E2256,190,32,30363,52300,5.63
9382114,229262000,Vs Salome,Chemical Tanker,2007,Malta,9HA5426,120,18,5242,7915,
9428205,255806301,Rebecca S,Container Ship,2007,Portugal,CQAX3,129,20,7584,8199,33.26
9344069,372787000,The Eternal,Bulk Carrier,2007,Panama,3EKP8,229,32,43158,82656,4.35
9365661,209139000,Esl Australia,General Cargo Ship,2007,Cyprus,5BVC4,143,21,11864,17356,14.3
9397987,352980798,Aquamarine Ace,Vehicle Carrier,2007,Panama,3E3537,200,32,60143,18772,17.4
9334375,636091480,Independent Horizon,Container Ship,2007,Portugal,CQ2080,221,33,35824,42213,18.45
9404584,244092000,Coral Methane,Lng Carrier,2008,Netherlands,PHNJ,117,18,7833,6018,54.96
9313967,255804350,Msc Bremerhaven,Container Ship,2007,Portugal,CQSA,295,32,48788,53890,36.19
9345415,354886000,Cosco Europe,Container Ship,2008,Panama,3EOC5,349,46,114394,109968,16
9336050,372914000,Morning Conductor,Vehicle Carrier,2008,Panama,3FHA3,200,32,57542,21091,15.9
9339583,636017112,Chiquita Merchant,Container Ship,2007,Liberia,A8MG6,209,30,26435,34191,19.2
9468750,256821000,Rimona,Bulk Carrier,2007,Malta,9HDG9,120,17,5222,7300,12.15
9315800,636014902,Aegeas,Oil Tanker,2007,Liberia,A8XI6,182,27,23325,39378,8.7
9241322,235479000,Ever Excel,Container Ship,2002,United Kingdom,VSXV3,300,43,76067,75898,17.32
9345219,538002883,Tequila,Chemical Tanker,2007,Marshall Is,V7MP3,129,20,8539,13085,11.85
9363314,636017555,Pochard S,General Cargo Ship,2007,Liberia,D5LN4,177,28,20238,32285,6.84
9390824,305032000,Lucy Borchard,Container Ship,2006,Antigua Barbuda,V2CK9,133,20,6701,8238,30.81
9396543,229992000,Annetta,General Cargo Ship,2007,Malta,9HA3779,140,20,8491,12000,14.48
9339296,354744000,Msc Asya,Container Ship,2008,Panama,3EOB8,337,46,107849,117247,15.82
9403841,371693000,Siraya Wisdom,Bulk Carrier,2007,Panama,3EMJ4,153,23,12655,20000,9.76
9333412,636018350,Scf Yenisei,Oil Tanker,2007,Liberia,D5PI5,183,32,29844,47187,9.37
9344801,538002815,El Zorro,Chemical Tanker,2007,Marshall Is,V7LV7,129,20,8539,13086,11.23
9349825,370273000,Msc Nuria,Container Ship,2008,Panama,3ESE2,275,32,50963,63377,19.94
9318773,210731000,Msc Elke F,Container Ship,2005,Cyprus,5BWZ4,140,22,9701,11023,28.41
9172258,477117800,Melati 5,Chemical Tanker,1999,Hong Kong,VRND4,177,30,22116,31975,7.27
9361213,538002630,Star Helena,Bulk Carrier,2006,Marshall Is,V7KJ9,229,32,43158,82191,3.79
9368912,259709000,Hoegh Manila,Vehicle Carrier,2007,Norway,LAEC7,180,32,51964,17252,20.51
9369758,372843000,Msc Fiammetta,Container Ship,2008,Panama,3EOU7,277,40,66399,73355,18.99
9225043,215044000,Scarlet Lady,Bulk Carrier,2001,Malta,9HA4934,225,32,40570,75336,6.59
9314648,538002853,Lili,Bulk Carrier,2007,Marshall Is,V7MH4,225,32,42712,76500,4.39
9340477,538009532,Octonaut,Chemical Tanker,2007,Marshall Is,V7A4856,145,24,11570,19983,10.13
9416020,538006955,Barbouni,Chemical Tanker,2007,Marshall Is,V7ES2,147,24,11757,19822,10.57
9376048,212636000,Hanna,Container Ship,2008,Cyprus,5BGV2,134,23,9981,11408,27.89
9311579,310550000,Lng Ondo,Lng Carrier,2007,Bermuda,ZCDT5,288,44,98798,83688,9.35
9222493,566274000,Thor Integrity,Bulk Carrier,2001,Singapore,9V9627,189,32,30008,52375,4.9
9332157,240715000,Minerva Georgia,Oil Tanker,2008,Greece,SXUA,274,50,84914,163417,3.35
9250543,538009450,Wonder Avior,Oil Tanker,2004,Panama,3E4707,244,42,57062,106162,12.5
9371610,236407000,Sten Arnold,Oil Tanker,2008,Gibraltar,ZDIB2,144,23,11935,16578,14.48
9432880,235059376,Carrera,Vehicle Carrier,2008,United Kingdom,2AGI2,183,32,46800,12296,25.23
9398773,212008000,Elbwinter,Container Ship,2008,Cyprus,5BDP2,151,22,10585,13172,27.86
9433690,341552000,Karelis-72,General Cargo Ship,2008,St Kitts Nevis,V4VH,140,16,4182,5466,14.66
9347762,255805967,Msc Lena F,Container Ship,2006,Portugal,CQII3,139,22,9981,11797,30.83
9337640,354891000,Nyk Nebula,Container Ship,2007,Panama,3ENG6,295,32,55534,65600,20.66
9351634,538005166,Nave Equinox,Oil Tanker,2007,Marshall Is,V7BM2,184,32,30119,50922,8.02
9392236,565699000,Epic Manhattan,Gas Carrier,2007,Singapore,S6HE5,120,19,7218,9127,15.94
9280861,636016204,Msc Pratiti,Container Ship,2004,Liberia,D5EZ6,293,32,53453,62740,21.63
9262730,311000836,Agios Charalambos,Bulk Carrier,2003,Bahamas,C6EA4,290,47,94779,184872,2.94
9380752,354422000,Dubai Galactic,Bulk Carrier,2007,Marshall Is,V7A6115,190,32,30719,55418,4.95
9442756,636013613,London 2012,Bulk Carrier,2007,Liberia,A8OD8,229,32,43158,82562,3.8
9307798,219021350,Torm Venture,Oil Tanker,2007,Denmark,OWFY2,228,32,42048,73701,5.12
9132662,518100487,Lugano,Bulk Carrier,1996,Belize,V3OU2,168,27,16761,28350,8.56
9316127,636013296,Aleksey Kosygin,Oil Tanker,2007,Liberia,A8LY6,280,50,87146,163545,4.02
9318175,636013001,X-Press Kilimanjaro,Container Ship,2006,Liberia,A8JX3,261,32,39906,50689,29.34
9369071,305113000,Hc Eva Marie,General Cargo Ship,2007,Antigua Barbuda,V2GM7,146,18,7878,11104,13.26
9304978,255805584,Northern Volition,Container Ship,2005,Liberia,5LKK3,222,30,27437,37874,12.12
9374519,259490000,Superspeed 1,Ro-Pax Ship,2008,Norway,JWNH,212,26,36822,5400,20.75
8907280,237955000,Fast Ferries Andros,Ro-Pax Ship,1989,Greece,SVQE,115,20,4713,2131,91.29
9189926,355650000,Bedford Castle,General Cargo Ship,1998,Liberia,5LIS9,195,32,29688,50655,6.21
9357597,235059487,Corona Sea,Ro-Ro Ship,2008,Portugal,CQUR,187,26,25609,11300,14.71
9354791,256998000,Hemus,Bulk Carrier,2008,Panama,3E5053,186,30,25327,42704,6.37
9333010,303657000,Maersk Kensington,Container Ship,2007,Usa,WMKN,299,40,74642,84897,15.56
9419084,636013076,Salvinia,General Cargo Ship,2006,Russia,UBWY6,131,18,6619,10407,10.96
9340570,372613000,Grand Champion,Vehicle Carrier,2008,Panama,3EOR3,200,33,59217,18262,26.33
9344033,636013087,Tverskoy Bridge,Oil Tanker,2007,Liberia,A8KM7,182,32,27725,46564,5.68
9300374,309608000,Castillo De Valverde,Bulk Carrier,2005,Bahamas,C6VI7,289,45,89659,173764,3.15
9338632,431857000,Southern Highway,Vehicle Carrier,2008,Japan,7KCN,188,28,39422,12892,20.3
9386421,538002999,Johnny Cash,Bulk Carrier,2007,Marshall Is,V7NQ3,224,32,40198,75149,4.25
9365257,538009891,Scot Nuernberg,Chemical Tanker,2007,Marshall Is,V7A5304,117,18,5200,8157,7.6
9362138,256929000,Ym Saturn,Chemical Tanker,2007,Malta,9HFW9,148,21,10917,15988,9
9371414,255806363,Perseus,Container Ship,2008,Portugal,CQEE8,140,23,10965,12558,36.91
9397171,212537000,Esl Africa,General Cargo Ship,2007,Cyprus,5BJM4,141,21,11864,17356,14.3
9344708,636091381,Northern General,Container Ship,2008,Liberia,A8MW8,264,32,41835,53870,15.09
9438482,566028000,Cs Service,Other Ship Types,2008,Singapore,9V9398,162,26,14030,13207,27.15
9318008,240728000,Minerva Vaso,Oil Tanker,2006,Greece,SWQD,183,32,28960,50921,7.41
9363546,636092331,Tasman Chief,General Cargo Ship,2007,Liberia,D5AM6,138,21,9611,12790,15
9334325,247221100,Saracena,Oil Tanker,2007,Italy,IBVS,156,26,14701,20890,7.35
9365635,664445000,Seychelles Patriot,Chemical Tanker,2008,Seychelles,S7VR,189,32,27007,45680,7.38
9168403,511100629,Hamburg.Hs,General Cargo Ship,1997,Palau,T8A3808,101,20,5185,8889,15.91
9369083,255806381,Ara Bergen,General Cargo Ship,2008,Panama,3E5095,146,18,7878,11149,13.2
9337626,355433000,Nyk Constellation,Container Ship,2007,Panama,3FCZ6,293,32,55534,65919,20.66
9321952,419686000,Jag Prerana,Oil Tanker,2007,India,AUNK,183,32,29909,47848,6.66
9008603,355028000,Msc America,Container Ship,1993,Panama,HOYZ,216,32,34231,45668,13.08
9430791,249114000,Celik 1,General Cargo Ship,2007,Liberia,5LLN5,121,18,5284,7702,12.85
9378498,247258100,Costa Pacifica,Passenger Ship,2008,Italy,ICJA,281,44,114288,10000,21.96
9325831,256332000,Minerva Pacifica,Oil Tanker,2006,Malta,9HA3888,180,32,28059,45822,5.85
9351476,247219400,Cruise Roma,Ro-Pax Ship,2008,Italy,IBWO,254,30,54310,7500,19.21
9357810,538003142,Ef Emira,Container Ship,2008,Portugal,CQ2079,182,25,17964,24095,24.75
9465186,636019494,Cape Puffin,Bulk Carrier,2007,Liberia,D5UT9,292,45,91407,177000,3.08
9337262,636020991,Halsted,Container Ship,2007,Liberia,A8LN3,221,30,27779,39332,19.05
9300477,563102400,Ever Salute,Container Ship,2008,Singapore,9V2791,300,43,75246,78733,18.28
9318096,256439000,Seavoyager,Oil Tanker,2007,Malta,9HUM8,273,48,81339,159233,3.65
9337236,305065000,Bbc Zarate,General Cargo Ship,2007,Antigua Barbuda,V2CP2,138,21,9620,12833,13.4
9379387,271001092,Claire A,Container Ship,2008,Turkey,TCRP2,185,24,17687,22028,18.2
9332949,338058000,Arc Integrity,Vehicle Carrier,2008,Usa,KINQ,228,32,71583,30386,17.24
9318187,636013143,Msc Cagliari Iv,Container Ship,2007,Liberia,A8KW9,260,36,39906,50532,21.8
9305611,240547000,Promitheas,Oil Tanker,2006,Greece,SYIJ,249,44,66919,117055,4.5
9302475,311000551,Occitan Key,Bulk Carrier,2006,Portugal,CQTB,165,27,16418,27112,5.98
9357298,309108000,Glorious Leader,Vehicle Carrier,2007,Bahamas,C6VT9,200,32,57692,20999,18.55
9252735,255805987,Ef Olivia,Container Ship,2006,Portugal,CQIK7,220,32,35881,42200,18.75
9336062,311000705,Morning Celesta,Vehicle Carrier,2008,Bahamas,C6DK7,200,32,57542,21055,18.1
9364980,228263700,Armorique,Ro-Pax Ship,2009,France,FMLW,168,27,29468,4700,25.22
9372860,636091619,Elbspirit,Container Ship,2008,Liberia,A8QL5,229,32,36087,42594,20.08
9298351,314447000,Mirella S,Chemical Tanker,2006,Barbados,8PAN8,164,23,12776,20677,12.1
9330654,636013095,Blue Diamond,Bulk Carrier,2008,Liberia,A8KO6,190,32,32578,53538,5.98
9338670,636020302,Alisuvar Mammadov,General Cargo Ship,2005,Liberia,D5YP4,140,16,5684,6933,19.28
9337391,372939000,Athens Voyager,Oil Tanker,2007,Panama,3ELG3,237,42,56172,105614,3.86
9365960,229630000,X-Press Mulhacen,Container Ship,2008,Malta,9HA3465,142,20,7702,9620,38.21
9339313,636013273,Ns Lion,Oil Tanker,2007,Liberia,A8LU8,249,44,61449,115857,3.53
9323819,220502000,Bro Nuuk,Oil Tanker,2008,Denmark,OXHP2,144,23,12105,16631,13.02
9357315,308369000,Goliath Leader,Vehicle Carrier,2008,Bahamas,C6WE5,200,32,57692,20958,17.45
9344435,564066000,Bro Anna,Oil Tanker,2008,Singapore,9V3609,144,24,12164,16979,12.54
9388895,636092892,Louise Auerbach,General Cargo Ship,2007,Liberia,D5SN9,138,21,9611,12651,15
9388900,636092890,Lisa Auerbach,General Cargo Ship,2008,Liberia,D5SN7,138,21,9611,12684,15
9334727,238250000,Dugi Otok,Oil Tanker,2008,Croatia,9AA6079,248,42,59315,108414,5.52
9307633,538006485,Baltic Sunrise,Oil Tanker,2005,Panama,3E4722,333,60,163465,309373,3.46
9322346,428403000,Zim Yokohama,Container Ship,2007,Marshall Is,V7A7456,260,32,39906,50532,19.58
9436422,256019000,Cma Cgm Ambarli,Container Ship,2008,Liberia,5LBZ7,231,32,35991,42056,22.4
9349813,354530000,Msc Carmen,Container Ship,2008,Panama,3EQT,275,32,50963,63359,19.94
9333785,636016274,Capricorn Sun,Oil Tanker,2007,Liberia,D5FI5,244,42,59164,115577,3.56
9365829,538005042,Mukaddes Kalkavan,Container Ship,2008,Marshall Is,V7AP5,184,28,21092,26811,14.42
9314167,538005245,La Boheme,Oil Tanker,2007,Palau,T8A4152,228,32,42531,73672,5.51
9322384,235076731,San Fernando,Chemical Tanker,2005,United Kingdom,2CYD8,186,32,29654,48315,6.51
9343156,247233800,Grande Angola,Container/Ro-Ro Cargo Ship,2008,Italy,ICEV,210,32,47115,26881,7.56
9363819,538009616,Easterly As Omaria,Chemical Tanker,2007,Marshall Is,V7A4960,146,24,11570,19974,10.28
9438494,566059000,Cs Quality,Other Ship Types,2008,Singapore,9V9355,163,26,14030,13193,27.18
9345659,308871000,Papillon,Oil Tanker,2007,Bahamas,C6WE2,182,32,26913,47302,7.02
9314624,311002500,G. B. Corrado,Bulk Carrier,2008,Bahamas,C6WY2,226,32,40154,77061,3.98
9376490,218412000,Anne-Sofie,General Cargo Ship,2008,Germany,DFMI2,160,24,12950,12007,25.63
9301847,477690600,Seaspan Rio De Janeiro,Container Ship,2007,Hong Kong,VRCR9,260,32,39941,50500,17.57
9384447,212231000,Rn Murmansk,Chemical Tanker,2008,Panama,3E4109,176,30,19986,30720,11.16
9325350,636019449,Pauline,Bulk Carrier,2007,Liberia,D5UO7,190,32,30001,53464,5.64
9345427,352631000,Cosco America,Container Ship,2008,Panama,3EPH4,349,46,114394,109950,16
9389306,255806123,Ef Ava,Container Ship,2008,Portugal,CQAA9,130,21,7545,8168,34.37
9322803,310543000,Lng Borno,Lng Carrier,2007,Bermuda,ZCDW4,285,44,97874,82030,10.62
9387580,215070000,Valle Bianca,Oil Tanker,2007,Malta,9HA4947,183,32,29987,50633,5.96
9428786,305087000,Tema,General Cargo Ship,2007,Antigua Barbuda,V2CR6,116,18,6569,8280,12.55
9347310,538008717,Velos Fortuna,Oil Tanker,2007,Marshall Is,V7A2686,182,32,26911,47286,9
9404625,244036000,Coral Leaf,Gas Carrier,2008,Netherlands,PHNI,108,17,5441,6175,32.72
9454503,538003057,Yasa Emirhan,Bulk Carrier,2008,Marshall Is,V7OC3,190,32,31282,55545,5.58
9311452,636018906,Andros Glory,Bulk Carrier,2006,Liberia,D5RY8,289,45,88819,176882,3.13
9340506,256415000,Sun Globe,Bulk Carrier,2007,Panama,3E4987,190,32,32387,58790,6.17
9213210,630001001,Defender,General Cargo Ship,1999,Guinea-Bissau,J5AA2,110,19,6352,10613,3.11
9442108,636020512,Siya,General Cargo Ship,2007,Liberia,D5ZN7,131,19,6680,10475,13.65
9323390,538002778,Salacgriva,Chemical Tanker,2008,Marshall Is,V7LO6,195,32,30641,52620,6.05
9334571,209294000,Two Million Ways,Oil Tanker,2007,Cyprus,5BHK3,228,32,40865,73965,5.13
9370082,314462000,Fulmar S,General Cargo Ship,2007,Barbados,8PAP6,138,21,9556,13450,11.42
9357327,309905000,Garnet Leader,Vehicle Carrier,2008,Bahamas,C6WE4,205,32,57692,21020,18.55
9337638,354212000,Nyk Meteor,Container Ship,2007,Panama,3ENA9,294,32,55534,65935,24.59
9298375,314444000,Carolus Magnus,Chemical Tanker,2007,Barbados,8PAN5,165,24,12776,20635,12.99
9343895,240626000,Aris T,Bulk Carrier,2007,Greece,SVHY,229,37,49973,92524,4
9444273,564803000,Mol Presence,Container Ship,2008,Liberia,5LKN2,293,40,71776,72912,35.69
9336505,311001007,Pgc Alexandria,Oil Tanker,2006,Bahamas,C6EU8,228,32,41021,74996,5.17
9391361,636019418,Cape Gavi,Chemical Tanker,2008,Liberia,A8PC6,184,27,23403,37606,6.41
9394234,255804840,Souselas,Bulk Carrier,2007,Portugal,CQLA,158,23,14116,21058,9.25
9317547,538007908,Sea Fortress,Bulk Carrier,2008,Marshall Is,V7PZ7,190,32,30721,55303,4.64
9307815,636018758,Atlantica Bridge,Chemical Tanker,2005,Gabon,TRAX4,182,32,30053,50921,9.84
9391488,215052000,Valle Azzurra,Oil Tanker,2008,Malta,9HA4938,183,32,29987,50697,5.96
9348168,566780000,Maersk Izmir,Container Ship,2008,Singapore,9V2004,233,33,35491,41238,20.04
9443865,441318000,Grand Ace9,Chemical Tanker,2008,Korea,D7TC,182,32,30112,46195,5.91
9405746,229291000,Lascaux,Chemical Tanker,2007,Malta,9HA5425,120,20,6953,11674,13.77
9335886,477046800,Port Alberni,Bulk Carrier,2008,Hong Kong,VRDT3,175,30,19831,32114,7.53
9321158,212089000,Successor,Bulk Carrier,2007,Cyprus,C4SZ2,289,45,89985,173748,3.18
9345386,245097000,Pulpca,Other Ship Types,2008,Netherlands,PHMT,205,26,28289,18250,29.51
9322475,229842000,Cma Cgm Barracuda,Container Ship,2007,Malta,9HA5614,294,32,54152,68100,21
9333022,338241000,Maersk Kinloss,Container Ship,2008,Usa,WMKA,300,40,74642,84835,15.56
9335068,403510001,Ncc Haiel,Chemical Tanker,2008,Liberia,5LKU7,183,32,29575,45953,6.11
9384954,538008929,Imperial Fortune,Bulk Carrier,2008,Marshall Is,V7A2916,289,45,90423,180159,3.16
9040895,271000845,Kiran Asya,Bulk Carrier,2005,Turkey,TCOL5,238,32,39327,66832,7.85
9338826,309369000,Swan Ace,Vehicle Carrier,2008,Bahamas,C6WV4,200,32,58685,18867,22.25
9387059,538003114,Miracle,Chemical Tanker,2008,Marshall Is,V7OM4,183,27,24066,38496,7.78
